serviceProviderId;attentionPointId;subAccountId;serviceType;readingType;module;description;appliedAgreement;accountingDate;amount;value
102;257;10887;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;12/08/2024;10503;10503
102;257;9451;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;13/08/2024;10504;10504
102;257;12626;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;14/08/2024;10505;10505
102;257;13484;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;15/08/2024;10506;10506
102;257;15396;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;16/08/2024;10507;10507
102;257;15928;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;17/08/2024;10508;10508
102;257;14053;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;18/08/2024;10509;10509
102;257;15632;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;19/08/2024;10510;10510
102;257;12395;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;20/08/2024;10511;10511
102;257;3128;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;21/08/2024;10512;10512
102;257;13467;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;22/08/2024;10513;10513
102;257;956;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;23/08/2024;10514;10514
102;257;2424;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;24/08/2024;10515;10515
102;257;11946;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;25/08/2024;10516;10516
102;257;6949;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;26/08/2024;10517;10517
102;257;431;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;27/08/2024;10518;10518
102;257;11307;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;28/08/2024;10519;10519
102;257;10998;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;29/08/2024;10520;10520
102;257;3875;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;30/08/2024;10521;10521
102;257;15521;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;31/08/2024;10522;10522
102;257;3222;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;1/09/2024;10523;10523
102;257;12204;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;2/09/2024;10524;10524
102;257;7450;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;3/09/2024;10525;10525
102;257;16436;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;4/09/2024;10526;10526
102;257;12617;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;5/09/2024;10527;10527
102;257;4728;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;6/09/2024;10528;10528
102;257;10510;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;7/09/2024;10529;10529
102;257;24264;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;8/09/2024;10530;10530
102;257;13649;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;9/09/2024;10531;10531
102;257;3400;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;10/09/2024;10532;10532
102;257;12373;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;11/09/2024;10533;10533
102;257;35926;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;12/09/2024;10534;10534
102;257;14852;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;13/09/2024;10535;10535
102;257;14216;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;14/09/2024;10536;10536
102;257;439;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;15/09/2024;10537;10537
102;257;21532;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;16/09/2024;10538;10538
102;257;12260;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;17/09/2024;10539;10539
102;257;4171;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;18/09/2024;10540;10540
102;257;8287;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;19/09/2024;10541;10541
102;257;4268;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;20/09/2024;10542;10542
102;257;13116;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;21/09/2024;10543;10543
102;257;13701;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;22/09/2024;10544;10544
102;257;15103;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;23/09/2024;10545;10545
102;257;11749;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;24/09/2024;10546;10546
102;257;14451;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;25/09/2024;10547;10547
102;257;34761;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;26/09/2024;10548;10548
102;257;10887;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;27/09/2024;10549;10549
102;257;12663;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;28/09/2024;10550;10550
102;257;13717;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;29/09/2024;10551;10551
102;257;12952;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;30/09/2024;10552;10552
102;257;2703;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;1/10/2024;10553;10553
102;257;9087;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;2/10/2024;10554;10554
102;257;11475;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;3/10/2024;10555;10555
102;257;2231;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;4/10/2024;10556;10556
102;257;13662;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;5/10/2024;10557;10557
102;257;12913;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;6/10/2024;10558;10558
102;257;10846;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;7/10/2024;10559;10559
102;257;8797;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;8/10/2024;10560;10560
102;257;5813;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;9/10/2024;10561;10561
102;257;4200;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;10/10/2024;10562;10562
102;257;11070;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;11/10/2024;10563;10563
102;257;10619;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;12/10/2024;10564;10564
102;257;10826;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;13/10/2024;10565;10565
102;257;2808;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;14/10/2024;10566;10566
102;257;15382;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;15/10/2024;10567;10567
102;257;3082;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;16/10/2024;10568;10568
102;257;12430;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;17/10/2024;10569;10569
102;257;12655;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;18/10/2024;10570;10570
102;257;10442;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;19/10/2024;10571;10571
102;257;13109;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;20/10/2024;10572;10572
102;257;5364;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;21/10/2024;10573;10573
102;257;16034;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;22/10/2024;10574;10574
102;257;7211;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;23/10/2024;10575;10575
102;257;13222;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;24/10/2024;10576;10576
102;257;9469;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;25/10/2024;10577;10577
102;257;13850;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;26/10/2024;10578;10578
102;257;9992;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;27/10/2024;10579;10579
102;257;39963;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;28/10/2024;10580;10580
102;257;13800;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;29/10/2024;10581;10581
102;257;21279;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;30/10/2024;10582;10582
102;257;14135;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;31/10/2024;10583;10583
102;257;12833;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;1/11/2024;10584;10584
102;257;12272;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;2/11/2024;10585;10585
102;257;14943;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;3/11/2024;10586;10586
102;257;14271;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;4/11/2024;10587;10587
102;257;40075;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;5/11/2024;10588;10588
102;257;22225;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;6/11/2024;10589;10589
102;257;39959;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;7/11/2024;10590;10590
102;257;39996;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;8/11/2024;10591;10591
102;257;4800;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;9/11/2024;10592;10592
102;257;1199;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;10/11/2024;10593;10593
102;257;35956;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;11/11/2024;10594;10594
102;257;39763;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;12/11/2024;10595;10595
102;257;27350;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;13/11/2024;10596;10596
102;257;6633;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;14/11/2024;10597;10597
102;257;5588;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;15/11/2024;10598;10598
102;257;10867;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;16/11/2024;10599;10599
102;257;39763;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;17/11/2024;10600;10600
102;257;27350;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;18/11/2024;10601;10601
102;257;16275;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;19/11/2024;10602;10602
102;257;10887;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;20/11/2024;10603;10603
102;257;9451;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;21/11/2024;10604;10604
102;257;12626;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;22/11/2024;10605;10605
102;257;13484;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;23/11/2024;10606;10606
102;257;15396;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;24/11/2024;10607;10607
102;257;15928;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;25/11/2024;10608;10608
102;257;14053;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;26/11/2024;10609;10609
102;257;15632;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;27/11/2024;10610;10610
102;257;12395;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;28/11/2024;10611;10611
102;257;3128;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;29/11/2024;10612;10612
102;257;13467;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;30/11/2024;10613;10613
102;257;956;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;1/12/2024;10614;10614
102;257;2424;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;2/12/2024;10615;10615
102;257;11946;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;3/12/2024;10616;10616
102;257;6949;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;4/12/2024;10617;10617
102;257;431;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;5/12/2024;10618;10618
102;257;11307;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;6/12/2024;10619;10619
102;257;10998;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;7/12/2024;10620;10620
102;257;3875;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;8/12/2024;10621;10621
102;257;15521;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;9/12/2024;10622;10622
102;257;3222;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;10/12/2024;10623;10623
102;257;12204;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;11/12/2024;10624;10624
102;257;7450;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;12/12/2024;10625;10625
102;257;16436;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;13/12/2024;10626;10626
102;257;12617;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;14/12/2024;10627;10627
102;257;4728;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;15/12/2024;10628;10628
102;257;10510;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;16/12/2024;10629;10629
102;257;24264;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;17/12/2024;10630;10630
102;257;13649;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;18/12/2024;10631;10631
102;257;3400;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;19/12/2024;10632;10632
102;257;12373;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;20/12/2024;10633;10633
102;257;35926;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;21/12/2024;10634;10634
102;257;14852;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;22/12/2024;10635;10635
102;257;14216;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;23/12/2024;10636;10636
102;257;439;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;24/12/2024;10637;10637
102;257;21532;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;25/12/2024;10638;10638
102;257;12260;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;26/12/2024;10639;10639
102;257;4171;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;27/12/2024;10640;10640
102;257;8287;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;28/12/2024;10641;10641
102;257;4268;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;29/12/2024;10642;10642
102;257;13116;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;30/12/2024;10643;10643
102;257;13701;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;31/12/2024;10644;10644
102;257;15103;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;1/01/2025;10645;10645
102;257;11749;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;2/01/2025;10646;10646
102;257;14451;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;3/01/2025;10647;10647
102;257;34761;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;4/01/2025;10648;10648
102;257;10887;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;5/01/2025;10649;10649
102;257;12663;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;6/01/2025;10650;10650
102;257;13717;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;7/01/2025;10651;10651
102;257;12952;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;8/01/2025;10652;10652
102;257;2703;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;9/01/2025;10653;10653
102;257;9087;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;10/01/2025;10654;10654
102;257;11475;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;11/01/2025;10655;10655
102;257;2231;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;12/01/2025;10656;10656
102;257;13662;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;13/01/2025;10657;10657
102;257;12913;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;14/01/2025;10658;10658
102;257;10846;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;15/01/2025;10659;10659
102;257;8797;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;16/01/2025;10660;10660
102;257;5813;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;17/01/2025;10661;10661
102;257;4200;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;18/01/2025;10662;10662
102;257;11070;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;19/01/2025;10663;10663
102;257;10619;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;20/01/2025;10664;10664
102;257;10826;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;21/01/2025;10665;10665
102;257;2808;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;22/01/2025;10666;10666
102;257;15382;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;23/01/2025;10667;10667
102;257;3082;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;24/01/2025;10668;10668
102;257;12430;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;25/01/2025;10669;10669
102;257;12655;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;26/01/2025;10670;10670
102;257;10442;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;27/01/2025;10671;10671
102;257;13109;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;28/01/2025;10672;10672
102;257;5364;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;29/01/2025;10673;10673
102;257;16034;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;30/01/2025;10674;10674
102;257;7211;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;31/01/2025;10675;10675
102;257;13222;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;1/02/2025;10676;10676
102;257;9469;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;2/02/2025;10677;10677
102;257;13850;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;3/02/2025;10678;10678
102;257;9992;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;4/02/2025;10679;10679
102;257;39963;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;5/02/2025;10680;10680
102;257;13800;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;6/02/2025;10681;10681
102;257;21279;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;7/02/2025;10682;10682
102;257;14135;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;8/02/2025;10683;10683
102;257;12833;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;9/02/2025;10684;10684
102;257;12272;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;10/02/2025;10685;10685
102;257;14943;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;11/02/2025;10686;10686
102;257;14271;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;12/02/2025;10687;10687
102;257;40075;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;13/02/2025;10688;10688
102;257;22225;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;14/02/2025;10689;10689
102;257;39959;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;15/02/2025;10690;10690
102;257;39996;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;16/02/2025;10691;10691
102;257;4800;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;17/02/2025;10692;10692
102;257;1199;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;18/02/2025;10693;10693
102;257;35956;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;19/02/2025;10694;10694
102;257;39763;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;20/02/2025;10695;10695
102;257;27350;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;21/02/2025;10696;10696
102;257;6633;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;22/02/2025;10697;10697
102;257;5588;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;23/02/2025;10698;10698
102;257;10867;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;24/02/2025;10699;10699
102;257;39763;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;25/02/2025;10700;10700
102;257;27350;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;26/02/2025;10701;10701
102;257;16275;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;27/02/2025;10702;10702
102;257;10887;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;28/02/2025;10703;10703
102;257;9451;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;1/03/2025;10704;10704
102;257;12626;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;2/03/2025;10705;10705
102;257;13484;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;3/03/2025;10706;10706
102;257;15396;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;4/03/2025;10707;10707
102;257;15928;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;5/03/2025;10708;10708
102;257;14053;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;6/03/2025;10709;10709
102;257;15632;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;7/03/2025;10710;10710
102;257;12395;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;8/03/2025;10711;10711
102;257;3128;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;9/03/2025;10712;10712
102;257;13467;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;10/03/2025;10713;10713
102;257;956;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;11/03/2025;10714;10714
102;257;2424;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;12/03/2025;10715;10715
102;257;11946;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;13/03/2025;10716;10716
102;257;6949;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;14/03/2025;10717;10717
102;257;431;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;15/03/2025;10718;10718
102;257;11307;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;16/03/2025;10719;10719
102;257;10998;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;17/03/2025;10720;10720
102;257;3875;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;18/03/2025;10721;10721
102;257;15521;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;19/03/2025;10722;10722
102;257;3222;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;20/03/2025;10723;10723
102;257;12204;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;21/03/2025;10724;10724
102;257;7450;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;22/03/2025;10725;10725
102;257;16436;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;23/03/2025;10726;10726
102;257;12617;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;24/03/2025;10727;10727
102;257;4728;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;25/03/2025;10728;10728
102;257;10510;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;26/03/2025;10729;10729
102;257;24264;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;27/03/2025;10730;10730
102;257;13649;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;28/03/2025;10731;10731
102;257;3400;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;29/03/2025;10732;10732
102;257;12373;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;30/03/2025;10733;10733
102;257;35926;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;31/03/2025;10734;10734
102;257;14852;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;1/04/2025;10735;10735
102;257;14216;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;2/04/2025;10736;10736
102;257;439;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;3/04/2025;10737;10737
102;257;21532;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;4/04/2025;10738;10738
102;257;12260;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;5/04/2025;10739;10739
102;257;4171;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;6/04/2025;10740;10740
102;257;8287;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;7/04/2025;10741;10741
102;257;4268;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;8/04/2025;10742;10742
102;257;13116;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;9/04/2025;10743;10743
102;257;13701;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;10/04/2025;10744;10744
102;257;15103;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;11/04/2025;10745;10745
102;257;11749;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;12/04/2025;10746;10746
102;257;14451;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;13/04/2025;10747;10747
102;257;34761;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;14/04/2025;10748;10748
102;257;10887;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;15/04/2025;10749;10749
102;257;12663;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;16/04/2025;10750;10750
102;257;13717;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;17/04/2025;10751;10751
102;257;12952;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;18/04/2025;10752;10752
102;257;2703;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;19/04/2025;10753;10753
102;257;9087;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;20/04/2025;10754;10754
102;257;11475;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;21/04/2025;10755;10755
102;257;2231;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;22/04/2025;10756;10756
102;257;13662;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;23/04/2025;10757;10757
102;257;12913;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;24/04/2025;10758;10758
102;257;10846;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;25/04/2025;10759;10759
102;257;8797;0;0;E1;Ingreso al servicio;Descuento del 50% por compras en c.c.;26/04/2025;10760;10760
